frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1137,951.0,[2334.857526806149 1321.0786424358914 2922.231082322906 1854.7821391368263],[2533.966552734375 1663.0458984375 2721.449951171875 1756.798095703125],0.5972055196762085,EF10DZT,0.14096950923933405
1138,532.0,[832.9141441508059 1432.824455855537 1535.5795070840522 2096.2610296017097],[1078.6356201171875 1841.132080078125 1286.1248779296875 1944.22705078125],0.6801300048828125,AK64DMV,0.3586942413712906
1139,532.0,[834.1163683572522 1436.3626929671427 1534.9232902731037 2099.203357859896],[1075.59033203125 1847.7645263671875 1287.5328369140625 1949.0518798828125],0.6872473359107971,AK64DKV,0.20605802931723807
1141,532.0,[835.9953522070828 1442.3151045587801 1534.9672018904462 2103.6704950775884],[1071.4036865234375 1857.1241455078125 1283.8800048828125 1954.5098876953125],0.6740150451660156,AK64DHV,0.20669736750672316
1142,532.0,[835.0858213866497 1444.4768174380408 1533.452974363853 2107.4631595218734],[1078.10595703125 1859.8787841796875 1282.361572265625 1956.2896728515625],0.6868611574172974,AK64DHV,0.26128715682738696
1143,532.0,[834.1902531003069 1446.314029182503 1533.2722176335928 2111.213518364375],[1075.366455078125 1862.824951171875 1282.775146484375 1959.580810546875],0.6803327798843384,AK64DHV,0.27680069598849455
1143,951.0,[2335.2536281121033 1338.3327686801492 2929.11973541436 1868.3315417938013],[2538.68359375 1680.09521484375 2726.100830078125 1774.285400390625],0.640794575214386,EF10DZT,0.416855777255424
1143,589.0,[3065.9727517550577 1050.1878927084736 3605.588931787244 1489.5983414517068],[3278.197265625 1303.509521484375 3444.4130859375 1401.69482421875],0.27170005440711975,WV62NIJ,0.09635006742105917
1144,532.0,[832.2490438478413 1449.6148216504685 1532.5744093274998 2114.848410583701],[1071.692138671875 1869.0406494140625 1282.8486328125 1967.7279052734375],0.7029144167900085,AK64DMV,0.25728769517680794
1144,951.0,[2332.8890691219635 1348.436283522088 2925.584121771945 1874.0881600526388],[2536.917724609375 1681.491943359375 2726.046630859375 1773.920654296875],0.6535694003105164,EF10DZT,0.5875223716175254
1145,951.0,[2332.9414938651003 1354.9212804599429 2924.791444197454 1878.5591495477706],[2540.2890625 1685.44189453125 2724.6572265625 1781.120361328125],0.6661576628684998,EF10DZT,0.5943961285417966
1146,951.0,[2333.4943707627635 1359.92952876807 2924.554261088627 1881.7704886633126],[2537.00341796875 1690.698486328125 2721.76123046875 1785.0435791015625],0.6473069787025452,EF10DZT,0.19565492080422775
1147,951.0,[2333.6906339694356 1362.051773827336 2923.8774446945895 1882.5709700537336],[2536.9921875 1690.7791748046875 2721.797607421875 1784.980712890625],0.6477081179618835,EF10DZT,0.4215439522391683
1148,532.0,[820.5065274183264 1455.4197956134149 1528.166069119002 2120.4071792582604],[1064.06298828125 1876.4739990234375 1282.285888671875 1975.9368896484375],0.7108648419380188,AK64DHV,0.1651797606121205
1149,532.0,[816.2648167616828 1456.8803373406092 1528.1765696913956 2122.7279388951456],[1062.55859375 1880.66748046875 1282.5693359375 1980.95654296875],0.7030202746391296,AK64DHV,0.14689026877619277
1150,532.0,[814.0072530532196 1461.2481285620297 1530.3379925555532 2127.4074097545595],[1064.3895263671875 1880.395751953125 1281.059326171875 1985.231689453125],0.7049504518508911,AK64DHV,0.13146738516818662
1152,951.0,[2339.059002760106 1367.389233511275 2939.690120693202 1893.6436434545271],[2539.71337890625 1704.26953125 2724.983154296875 1797.2581787109375],0.6508843302726746,EF10DZT,0.574668487142795
1153,951.0,[2339.0293123114434 1368.0707508118912 2941.109895707087 1895.2187335463777],[2539.489501953125 1704.1981201171875 2725.135986328125 1797.2984619140625],0.6513722538948059,EF10DZT,0.574668487142795
1154,532.0,[805.0787683775143 1472.787371423049 1527.8670902733006 2137.8183574218324],[1057.65283203125 1890.2197265625 1278.563232421875 1995.287841796875],0.6615245938301086,AK64DKV,0.5032941105899329
1154,951.0,[2338.627570944398 1370.8751258991717 2942.0712153340573 1898.6297929482191],[2541.20361328125 1708.1619873046875 2728.7138671875 1801.9661865234375],0.6366522908210754,EF10DZT,0.4981422609089917
1155,532.0,[804.9364408821849 1476.014212968379 1526.3963161091397 2140.3183400452267],[1051.8948974609375 1887.6749267578125 1277.51123046875 1999.4395751953125],0.6799241900444031,AK64DKV,0.5775473129554748
1156,532.0,[805.4876050423422 1479.628461379179 1526.8369618938846 2143.659114202193],[1051.5164794921875 1898.91796875 1274.494873046875 2003.461669921875],0.6677948832511902,AK64DMV,0.6252531920910405
1156,951.0,[2336.4783671417617 1376.2977556191915 2939.079413940235 1904.099266180542],[2542.919677734375 1714.2564697265625 2733.630615234375 1807.4395751953125],0.616141676902771,EF10PZT,0.2233206826409778
1157,532.0,[807.0468912993779 1482.7033057186509 1526.8642047341846 2146.3057328368577],[1056.8009033203125 1905.08056640625 1274.8729248046875 2005.4937744140625],0.6762944459915161,AK64DHV,0.3737844008522333
1158,532.0,[806.2309601513396 1485.4227833954478 1525.1465520761692 2147.2497910953807],[1051.0499267578125 1909.206787109375 1277.12841796875 2014.0712890625],0.689046323299408,AK64DHV,0.26343372757137334
1159,532.0,[806.0970890699566 1486.6844422528393 1524.508347370196 2147.1242168348513],[1050.9254150390625 1909.100830078125 1277.1522216796875 2014.203369140625],0.6885355710983276,AK64DMV,0.31176519348762255
1160,532.0,[804.1389048019023 1489.548883315918 1522.8100133456537 2147.330711976067],[1054.0506591796875 1916.6986083984375 1269.8873291015625 2014.3575439453125],0.7086964249610901,AK64DHV,0.6138491860847975
1161,532.0,[804.2643540079923 1491.4166499806129 1523.3347430956062 2146.636410271865],[1052.5389404296875 1920.3304443359375 1269.18603515625 2013.644287109375],0.6839684844017029,AK64DHV,0.3349616696896357
1162,532.0,[804.9364942844877 1493.80561926421 1522.5663637079447 2146.716293377257],[1051.1007080078125 1921.3670654296875 1269.415283203125 2021.3609619140625],0.6930263042449951,AK64DMV,0.2130665568054893
1163,532.0,[804.8512682960109 1495.7989531938538 1523.6679508829152 2145.600554111286],[1048.795166015625 1927.313232421875 1263.6075439453125 2024.756103515625],0.6809363961219788,AK64DKV,0.2975076083902898
1164,532.0,[805.3987310234626 1498.7755017317827 1525.8152934941572 2145.2602329644483],[1049.8636474609375 1927.2705078125 1257.281494140625 2025.160888671875],0.6855983734130859,AK64DMV,0.16934912305829958
1165,532.0,[805.1865174748798 1500.3640478615519 1526.710747629281 2144.390234023783],[1049.87109375 1927.23486328125 1257.26953125 2025.19921875],0.6856271028518677,AK64DMV,0.16934912305829958
1166,532.0,[803.9427131812959 1503.9611469160482 1525.5472797277243 2145.2426258232226],[1047.7633056640625 1929.803466796875 1256.5072021484375 2031.7957763671875],0.6831374168395996,AK64DMV,0.5104330743494103
1166,951.0,[2340.781408422634 1404.7929116327864 2954.084485813043 1937.4216434548075],[2541.949951171875 1738.9456787109375 2737.368896484375 1836.2003173828125],0.6494168043136597,EF10DZT,0.20021665974224273
1167,532.0,[802.0126756923389 1505.9373768504065 1524.8950812079704 2145.600553201175],[1044.60498046875 1933.2744140625 1258.031982421875 2033.239013671875],0.6852542161941528,AK64DHV,0.2508996186713817
1168,532.0,[800.0939595216548 1512.8680447844822 1523.3847860671538 2149.297337132723],[1045.918701171875 1937.35107421875 1258.74951171875 2039.351806640625],0.6681538820266724,AK64DMV,0.3007807741157822
1169,532.0,[797.0240650127112 1521.125711635317 1520.9996323233236 2153.0561676792686],[1042.869140625 1941.47509765625 1256.9212646484375 2041.9501953125],0.7064166069030762,AK64DHV,0.4690789739852971
1170,532.0,[792.4727881552964 1525.6732675210772 1518.2618446412089 2154.0170444142877],[1046.064697265625 1951.7069091796875 1258.1846923828125 2047.6636962890625],0.6921869516372681,AK64DHV,0.20030840727767818
1170,951.0,[2340.0645673180998 1418.7239610163117 2966.2474219121023 1953.0657318255314],[2546.414306640625 1756.6226806640625 2737.2431640625 1855.2886962890625],0.6303662061691284,EF10DZT,0.1325766999845784
1171,532.0,[790.4913544211321 1528.080320467 1517.620995334929 2153.709485906064],[1046.0423583984375 1951.7515869140625 1258.18896484375 2047.6534423828125],0.6925317645072937,AK64DHV,0.2258470033605698
1171,951.0,[2339.617193185476 1419.8957945865718 2968.8742329541574 1954.8556342431425],[2546.48974609375 1756.491943359375 2737.3369140625 1855.3209228515625],0.6309556365013123,EF10DZT,0.1496435401758919
1172,532.0,[788.1286474686465 1531.5956474011477 1517.3801192080684 2153.396442875612],[1043.9422607421875 1956.6815185546875 1262.46435546875 2053.3955078125],0.6770889759063721,AK64DHV,0.31608571233034927
1172,951.0,[2339.9965147811763 1422.312054530898 2971.3007284220366 1956.8701709227635],[2548.9658203125 1762.83544921875 2735.606689453125 1852.934326171875],0.6148483157157898,EF10DZT,0.2934545456574797
1173,532.0,[789.7464813800209 1533.9034887203773 1518.5805448867416 2152.2232928904714],[1037.7203369140625 1960.9827880859375 1256.24169921875 2062.042236328125],0.6765176057815552,AK64DHV,0.533930676493755
1173,951.0,[2340.106608781149 1422.841161869953 2971.5416003029954 1958.7082993701326],[2547.74560546875 1763.9981689453125 2746.4443359375 1857.6646728515625],0.6330769062042236,EF10DZT,0.12748674775865226
1174,532.0,[789.9971981904096 1538.3279841291885 1517.5487234073803 2150.7657313261752],[1038.39013671875 1966.7911376953125 1250.1669921875 2061.525146484375],0.68341463804245,AK64DHV,0.3169726838100733
1175,532.0,[788.6648037810585 1540.6571648921913 1516.3340900647465 2148.7800722988973],[1033.3671875 1967.28955078125 1249.82373046875 2064.00244140625],0.6813510060310364,AK64DKV,0.23710278700309337
1175,951.0,[2335.010550277164 1426.2580963680186 2966.937453222352 1965.7441788087656],[2554.300048828125 1772.0247802734375 2744.1171875 1863.556640625],0.6601807475090027,EF10DZT,0.7491108114774033
1176,532.0,[787.764338636096 1540.3345155130098 1515.171114195412 2146.0635109012483],[1029.287353515625 1968.970458984375 1251.410400390625 2070.49365234375],0.6855229139328003,AK64DMV,0.2821556250380501
1176,951.0,[2334.7695093969446 1427.1464553391438 2965.913458819748 1969.2902103079255],[2552.651611328125 1775.6441650390625 2742.79541015625 1870.3499755859375],0.6779590249061584,EF10DZT,0.3491417570685175
1177,532.0,[787.4278743204126 1540.5277472550183 1514.6869889061054 2144.5877181350506],[1029.3292236328125 1968.9971923828125 1251.3914794921875 2070.428466796875],0.6858622431755066,AK64DMV,0.2821556250380501
1177,951.0,[2334.624044383762 1426.9754699271896 2965.0714151920733 1971.0754833326303],[2552.607177734375 1775.6187744140625 2742.849365234375 1870.4337158203125],0.6780298352241516,EF10DZT,0.3491417570685175
1178,532.0,[785.0960358615295 1544.840006249698 1513.293516455774 2144.5752177879112],[1029.517822265625 1976.59716796875 1249.0140380859375 2075.805908203125],0.7019132375717163,AK64DHV,0.18359063941906942
1179,532.0,[779.3474230897582 1547.3678013344775 1511.1532103235759 2143.0886113586243],[1028.2998046875 1978.9892578125 1251.483642578125 2082.507568359375],0.7057566046714783,AK69DMV,0.20485594578454727
1179,951.0,[2336.9789323835494 1429.9040206257812 2970.3892467910828 1977.272077491387],[2549.048583984375 1781.4976806640625 2741.366455078125 1876.2664794921875],0.6783722043037415,EF10DZT,0.3695091106245196
1180,532.0,[778.4864380018773 1548.6987655716362 1512.9182180910645 2142.1630403104855],[1027.110107421875 1982.158447265625 1247.6038818359375 2083.2421875],0.7032898664474487,AK64DHV,0.4494376262191697
1180,951.0,[2333.4585306133285 1431.7787166211897 2971.7618246317725 1980.3574210426932],[2546.6435546875 1786.5208740234375 2741.357666015625 1882.7662353515625],0.6872609257698059,EF10OZT,0.20596888273109018
1181,532.0,[772.7271856014852 1549.3983488552622 1510.3698653581066 2141.416482178822],[1028.4166259765625 1985.624755859375 1245.42333984375 2085.089111328125],0.679360568523407,AK64DHV,0.3195646154189189
1183,532.0,[765.2561883410917 1555.595993525543 1510.6924190037803 2144.793162582284],[1026.106201171875 1987.64794921875 1250.3858642578125 2092.987060546875],0.6996501684188843,AK64DMV,0.30513390481295416
1184,532.0,[764.9847555369016 1556.380746065945 1511.498437900084 2145.199806368462],[1025.6961669921875 1997.08447265625 1247.4349365234375 2095.257568359375],0.702144980430603,AK64DHV,0.288959632891633
1185,532.0,[765.5964845116235 1561.042936423201 1511.6618832215077 2147.4626160422104],[1024.6146240234375 2002.3271484375 1246.7301025390625 2102.373046875],0.7083161473274231,AK64DHV,0.2774025891001581
1186,532.0,[762.9779076306527 1564.2802210226223 1509.1580556488466 2147.484947622938],[1021.1156616210938 2002.3206787109375 1245.18212890625 2108.700439453125],0.7174686193466187,AK64DHV,0.4055855217532546
1186,951.0,[2338.4001575831794 1447.8536869187922 2985.662789709338 1999.5584349110352],[2548.52734375 1797.5145263671875 2742.08203125 1894.9822998046875],0.6705883741378784,EF10DZT,0.1530812691073918
1187,532.0,[765.7537234785132 1565.6679603097464 1514.1551716218478 2146.818480915343],[1021.79736328125 2008.304443359375 1243.5758056640625 2112.531005859375],0.7230948209762573,AK64DHV,0.42114782121171235
1188,532.0,[766.1234899067911 1566.9201758350912 1513.7250748271188 2147.5414436735227],[1021.0493774414062 2013.5164794921875 1233.5943603515625 2114.974853515625],0.7143633961677551,AK64DHV,0.4287014847223038
1189,532.0,[766.5300034617665 1567.7535411718536 1513.3228133572745 2147.8118483268204],[1021.0296020507812 2013.573486328125 1233.6497802734375 2114.9560546875],0.7146036624908447,AK64DHV,0.4287014847223038
1190,532.0,[765.6822906078535 1570.7019135688843 1513.5952252112045 2148.965919463762],[1020.0179443359375 2015.7506103515625 1236.3109130859375 2120.736572265625],0.7247529625892639,AK64DMV,0.4180381107838202
1191,532.0,[762.2774389875403 1572.8936390078275 1513.5270247386657 2150.891916431205],[1013.7822875976562 2021.3031005859375 1234.85205078125 2124.466796875],0.7170743346214294,AK64DHV,0.2090726869561869
1192,532.0,[759.3107283323084 1574.3395321261573 1512.4102164652222 2151.965730822375],[1008.6595458984375 2024.0247802734375 1236.860595703125 2130.23828125],0.7038549184799194,AK64DMV,0.24825971102647962
1192,951.0,[2325.4401971084344 1470.894459772948 2974.6451163385245 2021.820923356736],[2557.383544921875 1823.1639404296875 2753.68505859375 1918.7120361328125],0.6829127073287964,EF10DZT,0.12460682441353656
1193,532.0,[757.3974631662063 1579.1321998924493 1511.3649113184651 2154.5356327140616],[1013.3043823242188 2027.2398681640625 1235.353271484375 2134.264892578125],0.7061979174613953,AK64DHV,0.391019927993644
1194,532.0,[754.6483164697584 1581.5557944523848 1509.382619915556 2154.7549783207514],[1003.7682495117188 2032.75634765625 1239.20263671875 2140.984130859375],0.7005202770233154,AK64DHV,0.3944685748134786
1195,532.0,[753.2349815574222 1584.0075580170187 1510.1316728293377 2154.3175662030053],[1003.8154907226562 2032.7667236328125 1239.1871337890625 2140.989990234375],0.7010020017623901,AK64DHV,0.3944685748134786
1196,532.0,[752.1651229011247 1587.334541987013 1511.451357404552 2154.984390327823],[1000.2432861328125 2036.9593505859375 1235.63232421875 2143.35595703125],0.6968237161636353,AK64DMV,0.2559939647257013
1197,532.0,[750.9321127553302 1589.6891642760386 1510.873708570271 2154.5901965502753],[1002.5919799804688 2045.5799560546875 1235.6661376953125 2148.121826171875],0.7225084900856018,AK64DMV,0.3582363317475517
1198,951.0,[2332.9487267003697 1486.0826215910447 2980.5501509420283 2043.8172011643078],[2561.48681640625 1836.3828125 2764.785888671875 1935.6768798828125],0.6776167750358582,EF10OZT,0.11018370762041067
1202,951.0,[2334.6297062336644 1494.7860726243418 2977.2812207652605 2055.859169654153],[2561.961669921875 1842.92138671875 2766.015869140625 1947.27392578125],0.6589363813400269,EF10DZT,0.4118982627813395
1204,951.0,[2336.5333892526564 1499.5648118765457 2981.6366963178093 2063.2436879266365],[2561.965087890625 1855.5062255859375 2768.9013671875 1957.7142333984375],0.6547505259513855,EF10DZT,0.239222822723345
1205,951.0,[2336.417408381152 1502.608722948441 2982.167498411558 2067.37000905878],[2559.39892578125 1860.8292236328125 2771.073486328125 1961.6258544921875],0.6612146496772766,EF10DZT,0.14299928529958444
1206,951.0,[2334.445365855271 1505.327368871731 2981.7489301114656 2072.4370208455593],[2562.68115234375 1866.8953857421875 2771.1240234375 1964.6868896484375],0.681959331035614,EF10DZT,0.5622764812181165
